charge,smiles,b,s,o,n,homo,lumo,gap,sheafHOMO,sheafLUMO,sheafGAP,electrons
0,[H]c1c([H])c([H])c2c(c1[H])c([H])c([H])c1c3nc([H])c4c([H])c([H])c5c6c([H])c([H])c([H])c([H])c6c5c4c3c21,0,0,0,1,-6.1885,-1.4601,4.728400000000001,2.37,2.6598,0.28980000000000006,26.0
0,[H]c1c([H])c([H])c2c3c(sc2c1[H])-c1c-3c([H])c([H])c2c([H])c3c(c([H])c([H])c4c([H])c([H])c5c([H])c([H])c([H])c([H])c5c43)c([H])c12,0,1,0,0,-5.9345,-1.3597,4.5748,2.5517,2.6501,0.09840000000000027,32.0
0,[H]B1C([H])=C([H])c2c1c1c(c3c2c([H])c([H])c2c([H])c([H])c([H])c([H])c23)-c2c([H])c([H])c([H])c([H])c2B1[H],2,0,0,0,-6.7441,-1.7107,5.0334,1.7814,2.1248,0.3433999999999999,22.0
0,[H]C1=c2nc3c([H])c4nc5c(c([H])c([H])c6c5c([H])c([H])c5c7c([H])c([H])c([H])c([H])c7c([H])c([H])c56)c([H])c4c([H])c3nc2=C1[H],0,0,0,3,-6.9133,-1.3067,5.606599999999999,2.1079,2.5847,0.47680000000000033,32.0
0,[H]c1c([H])c([H])c2c(c1[H])c1c([H])c3c4nc([H])c5c(c([H])c([H])c6c7c([H])c([H])c([H])c([H])c7n([H])c56)c4c4c([H])n([H])c([H])c4c3c([H])c1n2[H],0,0,0,4,-6.2545,-0.1903,6.0642000000000005,2.258,3.0167,0.7587000000000002,38.0
0,[H]c1oc2c(c1[H])c([H])c([H])c1c([H])c([H])c3c([H])c4c(c([H])c([H])c5c4oc4c([H])c6c([H])c([H])c([H])c([H])c6c([H])c45)c([H])c3c12,0,0,2,0,-6.5193,-0.8824,5.636900000000001,2.1805,2.7555,0.5750000000000002,34.0
0,[H]C1=c2c([H])nc3c([H])c([H])c4c([H])c([H])c5nc6c(nc5c4c3c2=C1[H])c([H])c([H])c1c2c([H])c([H])c([H])c([H])c2c([H])c([H])c61,0,0,0,3,-6.8283,-1.7452,5.0831,2.2575,2.4796,0.2221000000000002,32.0
0,[H]B1c2c([H])c([H])c([H])c([H])c2B([H])c2c1c([H])c([H])c1c3c(c4c([H])c5c([H])c([H])c([H])c([H])c5c([H])c4c21)B([H])C([H])=C3[H],3,0,0,0,-6.675,-2.1559,4.5191,1.6534,1.9506,0.2971999999999999,26.0
0,[H]c1c([H])c([H])c2c(c1[H])=c1c=2c2c([H])c([H])n([H])c2c2nc3c(c([H])c([H])c4c([H])c5c([H])c([H])c([H])c([H])c5c([H])c43)c([H])c12,0,0,0,2,-6.2086,-1.0493,5.1593,2.3646,2.5876,0.2230000000000003,32.0
0,[H]c1nc2c([H])c3c([H])c([H])c4c5c([H])c([H])c([H])c([H])c5n([H])c4c3c([H])c2c([H])c1[H],0,0,0,2,-6.5959,-0.9397,5.6562,2.0961,2.6471,0.5510000000000002,22.0
0,[H]c1nc2nc3c([H])nc4c([H])c([H])c5c6c([H])c7c([H])c8c([H])c([H])c([H])c([H])c8c([H])c7c([H])c6c([H])c([H])c5c4c3nc2c([H])c1[H],0,0,0,4,-6.4318,-1.9992,4.4326,1.8829,2.4493,0.5664,34.0
0,[H]c1c([H])c([H])c2c(c1[H])c([H])c([H])c1c2c2c([H])c([H])c3c(c([H])c([H])n3[H])c2c2c3c([H])c([H])c4c([H])c([H])n([H])c4c3c3c([H])c([H])c4c([H])c([H])c([H])c([H])c4c3c12,0,0,0,2,-6.3267,-0.551,5.7757,2.1804,2.7633,0.5829,42.0
0,[H]c1nc2c3nc4c([H])c([H])c([H])c([H])c4c([H])c3c3c([H])c([H])c4c5nc6c([H])c([H])c([H])c([H])c6nc5c([H])c([H])c4c3c2c([H])c1[H],0,0,0,4,-7.2752,-1.5763,5.6989,1.9266,2.5786,0.6519999999999997,34.0
0,[H]B1c2c([H])c([H])c([H])c([H])c2-c2c1c([H])c1c(c2[H])c2c([H])c3c([H])c([H])c([H])c([H])c3c([H])c2c2c([H])c([H])c3c4c([H])c([H])c([H])c([H])c4c([H])c([H])c3c12,1,0,0,0,-6.6842,-1.5075,5.176699999999999,2.0219,2.1762,0.1543000000000001,36.0
0,[H]c1nc2c([H])c3c([H])c([H])c4c(c([H])nc5c6nc([H])c([H])nc6c6c([H])c([H])c([H])c([H])c6c54)c3c([H])c2nc1[H],0,0,0,5,-7.5374,-1.5696,5.9678,1.8962,2.5775,0.6813,30.0
0,[H]B1C([H])=C([H])B([H])c2c1c([H])c([H])c1c2B([H])C2=C(B1[H])B([H])c1c2c([H])c2c(c1[H])c1c([H])c3c([H])c4c5c([H])c([H])c5c4c([H])c3c([H])c21,5,0,0,0,-6.4609,-2.732,3.7289,1.753,2.0977,0.34470000000000023,30.0
0,[H]B1c2c([H])c([H])c([H])c([H])c2B([H])c2c1c1c(c3c4c(c([H])c([H])c23)B([H])C([H])=C([H])B4[H])-c2c(c([H])c([H])c3c([H])c([H])c4c([H])c([H])c([H])c([H])c4c23)B1[H],5,0,0,0,-6.8014,-2.1823,4.6191,1.6357,1.8027,0.16700000000000004,32.0
0,[H]c1nc2c(c([H])c1[H])-c1c-2c2c(c3c([H])c([H])c4c([H])c([H])c([H])c([H])c4c13)c1c([H])c([H])c3c(c([H])c([H])c4c([H])c([H])n([H])c43)c1n2[H],0,0,0,3,-6.2371,-0.9626,5.2745,2.3539,2.7977,0.4438,36.0
0,[H]c1nc2c3c4c(c([H])c([H])c5c([H])c([H])c6c(c([H])c([H])n6[H])c54)c4c([H])c([H])c5nc([H])c([H])c([H])c5c4c3n([H])c2nc1[H],0,0,0,5,-6.5338,-0.9819,5.5519,2.2603,2.7745,0.5142000000000002,34.0
0,[H]C1=c2c(c3c4c([H])c([H])c([H])c([H])c4c4c([H])c5c([H])c6c([H])c([H])c7c([H])c([H])c([H])c([H])c7c6nc5c([H])c4c3c3c([H])c([H])c([H])c([H])c23)=C1[H],0,0,0,1,-6.2269,-1.3813,4.845599999999999,2.3929,2.462,0.06910000000000016,36.0
0,[H]c1c([H])c([H])c2c(c1[H])c1c3c([H])c([H])c-3c1c1c([H])c3c([H])c4c([H])c5c(c([H])c([H])n5[H])c([H])c4c([H])c3c([H])c21,0,0,0,1,-6.0246,-1.1968,4.8278,2.2324,2.6216,0.38919999999999977,30.0
0,[H]c1c([H])c([H])c2c(c1[H])c([H])c([H])c1nc3c(nc12)c1c([H])c([H])c([H])c([H])c1c1c2c([H])c([H])c([H])c([H])c2c([H])c([H])c31,0,0,0,2,-7.09,-1.2618,5.8282,1.9609,2.701,0.7401,30.0
0,[H]c1c([H])c([H])c2c([H])c3c([H])c4c(sc5c([H])c6c([H])c7c([H])c([H])c([H])c([H])c7c([H])c6c([H])c54)c([H])c3c([H])c2c1[H],0,1,0,0,-6.4868,-1.2749,5.2119,2.0907,2.5843,0.4935999999999998,30.0
0,[H]c1c([H])c([H])c2c(oc3c4c([H])c5c([H])c([H])c([H])c([H])c5c([H])c4c4c([H])c5c([H])c6c([H])c([H])c([H])c([H])c6c([H])c5c([H])c4c32)c1[H],0,0,1,0,-6.3996,-1.1478,5.2518,2.1839,2.6052,0.4213,34.0
0,[H]c1nc2c([H])c3c4nc5c([H])c([H])c([H])c([H])c5c([H])c4c4c([H])c5c([H])c([H])c([H])c([H])c5c([H])c4c3c([H])c2nc1[H],0,0,0,3,-7.2152,-1.2257,5.9895000000000005,1.8537,2.618,0.7643,30.0
0,[H]B1C([H])=C([H])c2c1c([H])c1c3c(c4c(c1c2[H])=c1c=4c([H])c([H])c2c([H])c([H])c([H])c([H])c12)C([H])=C([H])B3[H],2,0,0,0,-6.561,-1.8283,4.7327,1.8404,2.0647,0.22430000000000017,24.0
0,[H]c1c([H])c([H])c2nc3c(nc2c1[H])c1c([H])c([H])c([H])c([H])c1c1c2c([H])c([H])c4c([H])c([H])c4c2c31,0,0,0,2,-6.6597,-1.5954,5.0643,2.2348,2.6626,0.42779999999999996,26.0
0,[H]c1c([H])c([H])c2c([H])c3c4c([H])c([H])c5c([H])c([H])c([H])c([H])c5c4n([H])c3nc2c1[H],0,0,0,2,-6.7503,-0.6929,6.0574,2.1264,2.7927,0.6663000000000001,22.0
0,[H]c1sc([H])c2c1-c1c-2c([H])c2c([H])c3c([H])c4c([H])c5c([H])c([H])c([H])c([H])c5c([H])c4c([H])c3c([H])c2c1[H],0,1,0,0,-6.026,-1.6123,4.4137,2.1163,2.5736,0.45730000000000004,28.0
0,[H]c1sc2c([H])c([H])c3c(c([H])c([H])c4c3c([H])c([H])c3c([H])c([H])c5c([H])c([H])c6c([H])c([H])c([H])c([H])c6c5c34)c2c1[H],0,1,0,0,-6.8922,-0.5492,6.343,1.9628,2.7297,0.7668999999999997,30.0
0,[H]B1C([H])=C([H])B([H])c2c1c([H])c([H])c1c2c([H])c([H])c2c3c4c(c([H])c([H])c3c([H])c([H])c12)C([H])=C([H])B4[H],3,0,0,0,-6.9344,-2.1889,4.7455,1.6636,1.9374,0.27380000000000004,22.0
0,[H]c1nc2c([H])c([H])c3c([H])c4c(c([H])c3c2nc1[H])-c1c-4c([H])c2c(c1[H])c([H])c([H])c1c([H])c([H])c([H])c([H])c12,0,0,0,2,-6.8695,-1.0365,5.833,2.1853,2.6987,0.5134000000000003,28.0
0,[H]B1c2c([H])c([H])c([H])c([H])c2B([H])c2c1c([H])c([H])c1c([H])c([H])c3c(c21)c1c([H])c([H])c([H])c([H])c1c1c2c([H])c([H])c([H])c([H])c2c2c([H])c([H])c4c(c2c31)=C([H])C=4[H],2,0,0,0,-6.4879,-1.5673,4.9206,1.9763,2.2839,0.3076000000000001,38.0
0,[H]c1c([H])c([H])c2c([H])c3c([H])c4c([H])c([H])c5c6c(c([H])c([H])c5c4c([H])c3nc2c1[H])-c1c-6c([H])c([H])c2c3c([H])c([H])c([H])c([H])c3n([H])c12,0,0,0,2,-6.3537,-1.4036,4.9501,2.3287,2.5462,0.2174999999999998,36.0
0,[H]B1C([H])=C([H])c2c([H])c([H])c3c4c([H])c5c([H])c6c([H])c([H])c7c([H])c([H])c([H])c([H])c7c6c([H])c5c([H])c4c4c([H])c([H])c5c([H])c([H])c([H])c([H])c5c4c3c21,1,0,0,0,-6.4806,-1.3939,5.0867,2.0216,2.0748,0.05320000000000036,36.0
0,[H]c1sc2c(c1[H])c([H])c([H])c1c3c([H])c4c(c([H])c([H])c5sc6c([H])sc([H])c6c54)c([H])c3c([H])c([H])c21,0,3,0,0,-6.6289,-0.9929,5.636,2.2737,2.7392,0.4655,30.0
0,[H]c1sc2c([H])c3c([H])c([H])c4c([H])c5c6c([H])c([H])c([H])c([H])c6c6c([H])c([H])c([H])c([H])c6c5c([H])c4c3c([H])c2c1[H],0,1,0,0,-6.8071,-0.5991,6.208,2.0,2.7726,0.7726000000000002,30.0
0,[H]c1nc2c([H])c3nc4c([H])c([H])c5c([H])c6c7c([H])c([H])c([H])c([H])c7c7c([H])c([H])c([H])c([H])c7c6c([H])c5c4c([H])c3c([H])c2nc1[H],0,0,0,3,-7.0485,-1.7987,5.2498,1.9655,2.4609,0.49540000000000006,34.0
0,[H]B1c2c([H])c([H])c3c([H])c([H])c([H])c([H])c3c2-c2c([H])c([H])c3c([H])c([H])c([H])c([H])c3c21,1,0,0,0,-6.7699,-1.6825,5.0874,2.047,2.0777,0.03069999999999995,20.0
0,[H]B1C([H])=C([H])B([H])c2c1c([H])c1c(c2[H])=C2B([H])c3c(c([H])c4c([H])c([H])c5c([H])c6c(c([H])c([H])c7c([H])c([H])c([H])c([H])c76)c([H])c5c4c3[H])B([H])C=12,4,0,0,0,-6.956,-2.644,4.312,1.6819,1.8788,0.19690000000000007,32.0
0,[H]C1=c2c(n([H])c3c([H])c4c(c([H])c23)c2c3c([H])c5c([H])c([H])c([H])c([H])c5nc3c3c([H])c([H])c([H])c([H])c3c2c2c([H])c([H])c3c([H])c([H])c([H])c([H])c3c42)=C1[H],0,0,0,2,-5.669,-1.0955,4.573499999999999,2.4921,2.7175,0.2253999999999996,40.0
0,[H]C1=c2oc3c(c2=C1[H])c1c([H])c([H])c([H])c([H])c1c1c2c([H])c([H])c([H])c([H])c2c2c([H])c([H])c4oc([H])c([H])c4c2c31,0,0,2,0,-5.9749,-1.3703,4.6046,2.6451,2.7234,0.07830000000000004,32.0
0,[H]c1nc2c3c4c(nc([H])c3n([H])c2nc1[H])c1c([H])c2c([H])c([H])c([H])c([H])c2c([H])c1c1c4nc([H])c2c([H])c([H])c([H])c([H])c21,0,0,0,5,-6.6701,-1.0746,5.5955,2.133,2.6537,0.5207000000000002,34.0
0,[H]B1C([H])=C([H])c2c1c1c([H])c([H])c3c([H])c4c([H])c([H])c([H])c([H])c4c([H])c3c1c1c([H])c([H])c([H])c([H])c21,1,0,0,0,-6.5652,-1.7968,4.7684,1.9388,2.0741,0.13529999999999998,24.0
0,[H]C1=c2c([H])c([H])c3c([H])c4c(c([H])c3c2=C1[H])c1c([H])c([H])c([H])c([H])c1c1c2c([H])c([H])c([H])c([H])c2c2sc([H])c([H])c2c41,0,1,0,0,-6.1626,-1.1899,4.972700000000001,2.2829,2.4847,0.20179999999999998,32.0
0,[H]c1c([H])c([H])c2c([H])c3c([H])c4c([H])c([H])c5c6nc([H])c7c([H])c([H])c([H])c([H])c7c6c6c(c7c([H])c([H])c([H])c([H])c7n6[H])c5c4nc3c([H])c2c1[H],0,0,0,3,-6.3823,-1.4284,4.9539,2.2141,2.4998,0.28569999999999984,38.0
0,[H]C1=C([H])c2c1c1nc([H])c([H])nc1c1c2c([H])c([H])c2c([H])c3c(c([H])c([H])c4c([H])c5nc([H])c([H])c([H])c5c([H])c43)c([H])c21,0,0,0,3,-6.6081,-1.585,5.0231,2.4035,2.4834,0.07989999999999986,32.0
0,[H]c1nc2c([H])c3c([H])c([H])c4c([H])c([H])c5c([H])c6c([H])c([H])c7nc([H])c([H])c([H])c7c6c([H])c5c4c3c([H])c2nc1[H],0,0,0,3,-6.8531,-1.5362,5.3169,1.8823,2.5429,0.6605999999999999,30.0
0,[H]c1c([H])c([H])c2nc3c(nc2c1[H])c([H])c([H])c1c([H])c2c([H])c4c([H])c5c(c([H])c4c([H])c2c([H])c13)c1c([H])c([H])c2c([H])c([H])c([H])c([H])c2c1n5[H],0,0,0,3,-6.0867,-1.3093,4.7774,2.1465,2.5484,0.4018999999999999,38.0
0,[H]c1nc2c([H])c([H])c3c([H])c([H])c4c5c([H])c6c([H])n([H])c([H])c6c([H])c5c5c([H])c([H])c([H])c([H])c5c4c3c2nc1[H],0,0,0,3,-6.1259,-0.7324,5.3935,2.0483,2.7518,0.7035,30.0
0,[H]B1c2c([H])c([H])c([H])c([H])c2-c2c1c([H])c1c([H])c3c4c(c5c([H])c([H])c([H])c([H])c5c3c([H])c1c2[H])B([H])c1c([H])c([H])c([H])c([H])c1B4[H],3,0,0,0,-6.8731,-2.0622,4.8109,1.8078,1.9851,0.1773,30.0
0,[H]c1nc2c([H])c([H])c3nc4nc5c([H])c([H])c6nc7c([H])c([H])c8c([H])c([H])c([H])c([H])c8c7nc6c5nc4c([H])c3c2nc1[H],0,0,0,7,-7.588,-2.088,5.5,1.8986,2.5426,0.6440000000000001,34.0
0,[H]C1=C([H])c2c1c1nc3c([H])c([H])c([H])c([H])c3nc1c1c2c2c([H])c([H])c([H])c([H])c2c2c([H])c3c([H])c([H])c4c([H])c([H])c([H])c([H])c4c3c([H])c21,0,0,0,2,-6.3847,-1.9451,4.4396,2.3722,2.4815,0.10930000000000017,36.0
0,[H]c1c([H])c([H])c2c(c1[H])c([H])c([H])c1c3c([H])c([H])c([H])c([H])c3c3c([H])c([H])c4c(c([H])c([H])c5c4c([H])c([H])n5[H])c3c21,0,0,0,1,-6.5691,-0.3915,6.1776,2.0299,2.7342,0.7042999999999999,30.0
0,[H]c1nc2c([H])c([H])c3nc4c(nc3c2nc1[H])c([H])c([H])c1nc2c(nc14)c([H])c([H])c1c([H])c([H])c([H])c([H])c12,0,0,0,6,-7.5679,-1.5401,6.0278,1.8742,2.5849,0.7107000000000001,30.0
0,[H]C1=C([H])c2c1c1c([H])c3sc4sc5c6c([H])c([H])c([H])c([H])c6c6c([H])c([H])c([H])c([H])c6c5c4c3c([H])c1c1c2c([H])c([H])c2sc([H])c([H])c21,0,3,0,0,-6.0411,-1.0762,4.9649,2.565,2.5993,0.0343,40.0
0,[H]c1c([H])c([H])c2c([H])c3c(c([H])c([H])c4c([H])c5c([H])c6c([H])c([H])c7c([H])c8c(nc7c6c([H])c5c([H])c43)c([H])c([H])n8[H])c([H])c2c1[H],0,0,0,2,-6.3326,-0.8364,5.4962,1.9712,2.536,0.5648,34.0
0,[H]c1c([H])c([H])c2c(c1[H])-c1nc3nc4nc([H])c5c([H])c([H])c([H])c([H])c5c4nc3nc1-2,0,0,0,5,-7.6143,-1.7443,5.87,2.0928,2.6691,0.5762999999999998,24.0
0,[H]c1nc2c([H])c([H])c3c([H])c([H])c4nc5c([H])c([H])c6c7c([H])c([H])c([H])c([H])c7c([H])c([H])c6c5nc4c3c2nc1[H],0,0,0,4,-7.1843,-1.6218,5.5625,1.8865,2.597,0.7104999999999999,30.0
0,[H]c1oc2c(c1[H])=c1c([H])c3c([H])c4c(c([H])c3c([H])c1=2)c1c([H])c([H])c([H])c([H])c1c1c2c([H])c([H])c3c([H])c([H])c([H])c([H])c3c2c([H])c([H])c41,0,0,1,0,-6.6016,-0.6726,5.929,2.3532,2.7355,0.38229999999999986,36.0
0,[H]c1nc2c([H])c([H])c3c(c([H])c([H])c4c3c3c([H])c5c(c([H])c3n4[H])c3nc([H])c([H])nc3c3c4c([H])c([H])c([H])c([H])c4c([H])c([H])c53)c2nc1[H],0,0,0,5,-6.8197,-0.9931,5.8266,2.2164,2.7303,0.5139,38.0
0,[H]c1nc2c([H])c([H])c3c([H])c4c([H])c5c([H])c6c([H])c7c(c([H])c([H])c8c9c([H])c([H])c([H])c([H])c9n([H])c78)c([H])c6c([H])c5c([H])c4c([H])c3c2nc1[H],0,0,0,3,-5.8663,-1.9053,3.961,2.1138,2.4266,0.3128000000000002,38.0
0,[H]B1C2=C([H])C([H])=C2B([H])c2c1c1c([H])c([H])c([H])c([H])c1c1c([H])c3c(c([H])c([H])c4c([H])c([H])c([H])c([H])c43)c([H])c21,2,0,0,0,-6.9701,-1.9439,5.0262,1.8934,2.2958,0.40239999999999987,26.0
0,[H]c1c([H])c([H])c2c([H])c3c(nc2c1[H])c([H])c([H])c1c([H])c2c([H])c4c5c([H])c6c([H])n([H])c([H])c6c([H])c5c5c([H])c([H])n([H])c5c4c([H])c2c([H])c13,0,0,0,3,-5.9774,-0.8617,5.1157,2.161,2.5774,0.4163999999999999,38.0
0,[H]B1C([H])=C([H])C2=c3c([H])c4c([H])c5c(c([H])c4c([H])c3=C12)B([H])c1c(c([H])c2c([H])c([H])c([H])c([H])c2c1[H])B5[H],3,0,0,0,-6.8437,-2.387,4.4567,1.6527,1.858,0.20530000000000004,24.0
0,[H]c1c([H])c([H])c2c(c1[H])c1c([H])c([H])c([H])c([H])c1c1c([H])c3c4nc5c(nc4c3c([H])c21)c([H])c([H])c1c([H])c([H])c15,0,0,0,2,-6.7022,-1.3916,5.310600000000001,2.2701,2.5646,0.2945000000000002,30.0
0,[H]c1sc2c(c1[H])c([H])c([H])c1c2sc2c([H])c3c([H])c4c(c([H])c3c([H])c21)c1c([H])c([H])c2c([H])c([H])c3c5c([H])c([H])c([H])c([H])c5c3c2c14,0,2,0,0,-6.3277,-1.2145,5.1132,2.4031,2.7923,0.3892000000000002,38.0
0,[H]c1nc2c(c([H])c1[H])c([H])c([H])c1c3c([H])c4c([H])c5c6c([H])c([H])c([H])nc6n([H])c5c([H])c4c([H])c3c3c([H])c([H])c([H])c([H])c3c21,0,0,0,3,-6.4787,-1.0083,5.4704,2.1589,2.7279,0.569,34.0
0,[H]c1nc2c([H])c3c([H])c4c(c([H])c([H])c5c4c([H])c([H])c4c5c5c([H])c([H])c([H])c([H])c5n4[H])c([H])c3c([H])c2c([H])c1[H],0,0,0,2,-6.3653,-1.2857,5.0796,2.1143,2.4728,0.3584999999999998,30.0
0,[H]c1nc2c([H])c3c(c([H])c([H])c4c([H])c([H])c5nc6c([H])c([H])c([H])c([H])c6nc5c43)c([H])c2c([H])c1[H],0,0,0,3,-6.9579,-1.6728,5.2851,1.8756,2.5008,0.6252,26.0
0,[H]c1c([H])c([H])c2c(c1[H])c([H])c([H])c1nc3c(nc12)c([H])c([H])c1c3c2c([H])c([H])c3c([H])c([H])c4c([H])c([H])c([H])c([H])c4c3c2n1[H],0,0,0,3,-6.8004,-1.2687,5.5317,2.1645,2.6628,0.49829999999999997,34.0
0,[H]B1C([H])=C([H])B([H])c2c1c([H])c1c3c(c4c(c([H])c([H])c5c([H])c([H])c6c([H])c([H])c7c(c6c54)C([H])=C([H])B7[H])c1c2[H])=C([H])C=3[H],3,0,0,0,-6.4283,-1.9413,4.487,1.896,1.9563,0.06030000000000002,28.0
0,[H]c1nc2c([H])c([H])c3c4nc([H])c5c([H])c([H])c6c([H])c([H])c7c([H])c([H])c([H])c([H])c7c6c5c4c([H])c([H])c3c2nc1[H],0,0,0,3,-7.2976,-1.0115,6.2861,1.872,2.6593,0.7872999999999999,30.0
0,[H]B1C([H])=C([H])B([H])c2c1c([H])c1c([H])c3c([H])c4c([H])c([H])c5c([H])c([H])c6c([H])c7c([H])c([H])c8c([H])c9c([H])c([H])c([H])c([H])c9c([H])c8c7c([H])c6c5c4c([H])c3c([H])c1c2[H],2,0,0,0,-6.4768,-1.7897,4.6871,1.8968,1.9286,0.03180000000000005,40.0
0,[H]c1nc2c(c([H])c1[H])c1c3c([H])c([H])c([H])c([H])c3c([H])c([H])c1c1c([H])c([H])c3nc4c([H])c([H])c([H])c([H])c4nc3c21,0,0,0,3,-7.2071,-1.4708,5.7363,1.9749,2.5551,0.5801999999999998,30.0
0,[H]B1C2=C(B([H])c3c([H])c([H])c([H])c([H])c31)c1c(c([H])c3c(c1[H])c([H])c([H])c1c3c([H])c([H])c3c4c([H])c([H])c([H])c([H])c4c4c(c31)B([H])C([H])=C4[H])B2[H],4,0,0,0,-6.8216,-2.4289,4.3927,1.8434,2.0,0.15660000000000007,32.0
0,[H]B1C([H])=C([H])c2c1c([H])c1c([H])c3c([H])c4c5c(c([H])c([H])c4c([H])c3c([H])c1c2[H])B([H])C1=C([H])C([H])=C15,2,0,0,0,-6.7472,-1.7607,4.9865,1.9361,2.0,0.06390000000000007,24.0
0,[H]B1c2c([H])c([H])c([H])c([H])c2-c2c1c([H])c1c([H])c([H])c3c4c(c5c(c3c1c2[H])-c1c([H])c([H])c([H])c([H])c1B5[H])B([H])C([H])=C([H])B4[H],4,0,0,0,-6.988,-2.2401,4.7479000000000005,1.8516,1.931,0.07940000000000014,28.0
0,[H]c1c([H])c([H])c2c(c1[H])c1c3c4c5c([H])c([H])c5c5c(c([H])c([H])n5[H])c4c3n([H])c1n2[H],0,0,0,3,-5.1476,-0.1493,4.9983,2.5469,3.0647,0.5178000000000003,26.0
0,[H]c1nc2c([H])c3c(c([H])c2c([H])c1[H])c1c2c(c([H])c([H])c1c1c([H])c([H])c4c([H])c([H])c([H])c([H])c4c13)-c1c([H])c([H])c([H])c([H])c1-2,0,0,0,1,-6.6076,-1.0068,5.6008,2.1554,2.6514,0.496,32.0
0,[H]C1=C([H])c2c1c1c([H])c([H])c3c([H])c([H])c([H])c([H])c3c1c1c2c2c([H])c([H])c([H])c([H])c2c2c([H])c3c4c([H])c([H])c([H])c([H])c4n([H])c3c([H])c21,0,0,0,1,-6.1572,-1.112,5.0452,2.4447,2.5332,0.0884999999999998,36.0
0,[H]B1C([H])=C([H])C2=C1B([H])c1c(c([H])c3c4c(c5c6c(c([H])c([H])c5c3c1[H])B([H])C([H])=C([H])B6[H])-c1c(c([H])c([H])c3c([H])c([H])c([H])c([H])c13)B4[H])B2[H],6,0,0,0,-6.867,-2.602,4.265000000000001,1.6264,1.842,0.2156,30.0
0,[H]c1nc2c3c4c(c5c6c7c(c([H])c([H])c8c([H])c9c(c([H])c([H])c%10c([H])c([H])c([H])c([H])c%109)c([H])c87)c-6c5n4[H])n([H])c3n([H])c2nc1[H],0,0,0,5,-5.664,-0.6955,4.9685,2.6129,2.8946,0.2817000000000003,38.0
0,[H]c1oc2c3c([H])c([H])c([H])c([H])c3c3c4c([H])c5c([H])c6c(c([H])c([H])c7c([H])c([H])c([H])c([H])c76)c([H])c5c([H])c4c4c([H])c([H])c([H])c([H])c4c3c2c1[H],0,0,1,0,-6.3806,-1.0798,5.300800000000001,2.1633,2.6336,0.47029999999999994,38.0
0,[H]B1C([H])=C([H])c2c1c([H])c1c([H])c([H])c3c4c(c([H])c([H])c3c1c2[H])-c1c([H])c([H])c([H])c([H])c1-4,1,0,0,0,-6.6073,-1.6074,4.9999,1.9087,2.1862,0.27749999999999986,22.0
0,[H]c1nc2c([H])c3c([H])c4c([H])c5c6c(n([H])c5c([H])c4c([H])c3c([H])c2nc1[H])=c1c([H])c2c([H])c([H])c3c([H])c4c([H])c([H])c([H])c([H])c4c([H])c3c2c([H])c1=6,0,0,0,3,-5.8416,-1.7353,4.106299999999999,2.3683,2.5352,0.16690000000000005,40.0
0,[H]c1nc2c([H])c([H])c3c([H])c([H])c4c5nc([H])c([H])c([H])c5c5nc([H])c([H])c([H])c5c4c3c2nc1[H],0,0,0,4,-7.4105,-1.0358,6.3747,1.8874,2.7442,0.8568000000000002,26.0
0,[H]C1=c2c([H])c([H])c3c([H])nc4c([H])c([H])c5c([H])c6c(c([H])c([H])c7c6c6nc([H])c8c([H])c([H])c9c([H])c([H])c9c8c67)c([H])c5c4c3c2=C1[H],0,0,0,2,-5.8666,-1.6093,4.2573,2.3773,2.4787,0.10139999999999993,36.0
0,[H]B1C([H])=C([H])c2c1c([H])c1c(c2[H])c([H])c([H])c2c([H])c([H])c3c4c(c5c([H])c([H])c6c([H])c([H])c([H])c([H])c6c5c3c21)B([H])C([H])=C([H])B4[H],3,0,0,0,-6.9491,-2.2363,4.7128,1.8162,1.964,0.14779999999999993,30.0
0,[H]C1=C([H])c2c1c([H])c1sc3sc4c5c([H])c([H])c([H])c([H])c5c5c([H])sc([H])c5c4c3c1c2[H],0,3,0,0,-6.6678,-0.6117,6.0561,2.5902,2.6555,0.06530000000000014,28.0
0,[H]c1c([H])c([H])c2c(c1[H])c([H])c([H])c1c2c([H])nc2c([H])c([H])c3c4nc5c(c([H])c4c([H])c([H])c3c21)c1c([H])c([H])n([H])c1c1c([H])c([H])n([H])c51,0,0,0,4,-6.4639,-0.8902,5.5737,2.2031,2.6964,0.49330000000000007,38.0
0,[H]c1c([H])c([H])c2nc3c(nc2c1[H])c1c2c([H])c([H])c([H])c([H])c2c([H])c([H])c1c1c([H])c([H])c2c([H])c4c(c([H])c([H])c5c([H])n([H])c([H])c54)c([H])c2c31,0,0,0,3,-6.5084,-1.4418,5.0666,2.0523,2.6183,0.5660000000000003,38.0
0,[H]c1c([H])c([H])c2c(c1[H])c([H])c([H])c1nc3c([H])c4c([H])c5c(c([H])c([H])c6c5c([H])c([H])c5c([H])c([H])c7c([H])c([H])c([H])c([H])c7c56)c([H])c4c([H])c3c([H])c12,0,0,0,1,-6.2986,-1.6965,4.6021,1.9184,2.4446,0.5261999999999998,38.0
0,[H]C1=C([H])c2c1c([H])nc1c([H])c3c([H])c4c(c([H])c3c([H])c21)c1c([H])c([H])c([H])c([H])c1c1c([H])c2c3c([H])c5c([H])c([H])c([H])nc5c([H])c3n([H])c2c([H])c41,0,0,0,3,-6.245,-1.7344,4.5106,2.2834,2.4335,0.15010000000000012,40.0
