smiles,HOMO_eV,LUMO_eV,GAP_eV,sheafHOMO,sheafLUMO,sheafGAP,electrons
c1ccc2cc3cc4c(ccc5cc6ccc7ccccc7c6cc54)cc3cc2c1,-6.442,-1.309,5.133,1.8929,2.4603,0.5674000000000001,30.0
c1ccc2c(c1)ccc1ccc3ccc4ccc5c6ccccc6c6ccccc6c5c4c3c12,-6.862,-0.801,6.061,1.9425,2.7357,0.7932000000000001,34.0
c1ccc2c(c1)ccc1c3ccc4ccc5ccccc5c4c3c3c4ccccc4ccc3c21,-6.775,-0.892,5.883,1.9854,2.7291,0.7436999999999998,34.0
c1ccc2cc3c(cc2c1)c1ccccc1c1c2ccccc2c2cc4ccccc4cc2c31,-6.467,-1.092,5.375,2.0528,2.6331,0.5803000000000003,34.0
c1ccc2cc3c(ccc4c5c6ccccc6ccc5c5cc6ccccc6cc5c34)cc2c1,-6.414,-1.251,5.163,2.0137,2.5194,0.5057,34.0
c1ccc2cc3c(ccc4c5ccc6ccccc6c5c5cc6ccccc6cc5c34)cc2c1,-6.429,-1.248,5.181,2.0144,2.5241,0.5096999999999996,34.0
c1ccc2cc3c(ccc4ccc5cc6c(ccc7ccc8ccccc8c76)cc5c43)cc2c1,-6.474,-1.274,5.2,1.9155,2.5479,0.6323999999999999,34.0
c1ccc2cc3c(ccc4ccc5cc6c(ccc7c8ccccc8ccc67)cc5c43)cc2c1,-6.494,-1.25,5.244,1.9153,2.5382,0.6228999999999998,34.0
c1ccc2cc3c(ccc4ccc5cc6c7ccccc7c7ccccc7c6cc5c43)cc2c1,-6.591,-1.174,5.417,1.9212,2.5724,0.6512,34.0
c1ccc2c(c1)ccc1cc3c(ccc4ccc5cc6ccc7ccccc7c6cc5c43)cc12,-6.609,-1.148,5.461,1.9018,2.6097,0.7079000000000002,34.0
c1ccc2c(c1)ccc1cc3c(ccc4ccc5cc6c(ccc7ccccc76)cc5c43)cc12,-6.626,-1.142,5.484,1.9016,2.6218,0.7202,34.0
c1ccc2c(c1)ccc1cc3ccc4ccc5cc6ccc7ccccc7c6cc5c4c3cc12,-6.591,-1.143,5.448,1.9012,2.6042,0.7030000000000001,34.0
c1ccc2cc3c(ccc4ccc5cc6ccc7c8ccccc8ccc7c6cc5c43)cc2c1,-6.485,-1.25,5.234,1.9155,2.532,0.6165,34.0
c1ccc2c(c1)ccc1c3ccccc3c3c(ccc4ccc5ccc6ccccc6c5c43)c21,-6.795,-0.903,5.892,1.9851,2.7454,0.7603,34.0
c1ccc2cc3c(ccc4ccc5cc6ccc7ccc8ccccc8c7c6cc5c43)cc2c1,-6.461,-1.233,5.227,1.9151,2.5475,0.6323999999999999,34.0
c1ccc2c(c1)ccc1cc3c(cc12)c1ccccc1c1ccc2c4ccccc4ccc2c13,-6.874,-0.832,6.043,1.9728,2.7121,0.7392999999999998,34.0
c1ccc2c(c1)ccc1cc3c4ccccc4c4ccc5c6ccccc6ccc5c4c3cc12,-6.824,-0.838,5.986,1.9735,2.6875,0.714,34.0
c1ccc2cc3c(cc2c1)c1ccccc1c1ccc2c4ccccc4c4ccccc4c2c13,-6.783,-0.903,5.88,1.9276,2.7141,0.7865000000000002,34.0
c1ccc2cc3c(cc2c1)c1ccccc1c1ccc2c(ccc4ccc5ccccc5c42)c13,-6.687,-0.962,5.725,1.9655,2.6836,0.7181000000000002,34.0
c1ccc2cc3c(cc2c1)c1ccc2ccccc2c1c1ccc2c4ccccc4ccc2c31,-6.661,-1.021,5.641,1.9931,2.6615,0.6684000000000001,34.0
c1ccc2cc3c(cc2c1)c1c2ccccc2ccc1c1ccc2c4ccccc4ccc2c13,-6.646,-1.009,5.637,1.9928,2.6361,0.6433,34.0
c1ccc2c(c1)ccc1c2ccc2ccc3cc4c(ccc5ccc6ccccc6c54)cc3c21,-6.668,-1.059,5.609,1.893,2.6693,0.7762999999999998,34.0
c1ccc2c(c1)ccc1c3cc4ccc5ccc6c7ccccc7ccc6c5c4cc3ccc21,-6.69,-1.012,5.678,1.8917,2.6065,0.7148000000000001,34.0
c1ccc2c(c1)ccc1c2ccc2ccc3cc4c5ccccc5c5ccccc5c4cc3c21,-6.887,-0.874,6.013,1.9537,2.7096,0.7559,34.0
c1ccc2c(c1)ccc1ccc3c(c4ccccc4c4ccc5ccc6ccccc6c5c43)c12,-6.827,-0.868,5.96,1.9692,2.733,0.7638,34.0
c1ccc2c(c1)ccc1cc3c(ccc4ccc5c6ccccc6c6ccccc6c5c43)cc12,-6.785,-0.899,5.886,1.9485,2.6409,0.6923999999999999,34.0
c1ccc2c(c1)ccc1cc3c(ccc4ccc5c(ccc6ccc7ccccc7c65)c43)cc12,-6.712,-0.992,5.719,1.8987,2.6398,0.7411000000000001,34.0
c1ccc2c(c1)ccc1cc3ccc4ccc5c6ccccc6c6ccccc6c5c4c3cc12,-6.792,-0.897,5.894,1.9483,2.6602,0.7119000000000002,34.0
c1ccc2c(c1)ccc1cc3ccc4ccc5c(ccc6ccc7ccccc7c65)c4c3cc12,-6.71,-0.992,5.718,1.8985,2.6515,0.7529999999999999,34.0
c1ccc2c(c1)ccc1c3cc4c(ccc5ccc6c7ccccc7ccc6c54)cc3ccc21,-6.688,-1.008,5.681,1.8915,2.6129,0.7213999999999998,34.0
c1ccc2c(c1)ccc1c2ccc2ccc3cc4ccc5ccc6ccccc6c5c4cc3c21,-6.66,-1.021,5.639,1.8931,2.6688,0.7757000000000001,34.0
c1ccc2cc3c(ccc4ccc5c6ccccc6c6ccc7ccccc7c6c5c43)cc2c1,-6.669,-0.955,5.714,1.9668,2.58,0.6132,34.0
c1ccc2cc3c(ccc4ccc5c6ccccc6c6c7ccccc7ccc6c5c43)cc2c1,-6.69,-0.991,5.698,1.9655,2.5788,0.6133000000000002,34.0
c1ccc2cc3c(ccc4ccc5c6ccc7ccc8ccccc8c7c6ccc5c43)cc2c1,-6.67,-1.03,5.64,1.9003,2.5764,0.6760999999999999,34.0
c1ccc2cc3c(ccc4ccc5c6ccc7c8ccccc8ccc7c6ccc5c43)cc2c1,-6.702,-1.031,5.671,1.8993,2.5783,0.679,34.0
c1ccc2c(c1)ccc1c3ccc4ccc5ccc6ccccc6c5c4c3c3ccccc3c21,-6.868,-0.855,6.013,1.9843,2.7364,0.7521000000000002,34.0
c1ccc2cc3c(ccc4ccc5c(ccc6c7ccccc7c7ccccc7c65)c43)cc2c1,-6.612,-1.064,5.548,1.9624,2.5741,0.6117000000000001,34.0
c1ccc2cc3c(ccc4c5ccccc5c5c6ccc7ccccc7c6ccc5c34)cc2c1,-6.588,-1.081,5.507,1.9928,2.5666,0.5738000000000003,34.0
c1ccc2cc3c(cc2c1)c1ccccc1c1ccc2c4ccc5ccccc5c4ccc2c13,-6.721,-0.941,5.78,1.9655,2.6422,0.6766999999999999,34.0
c1ccc2c(c1)ccc1cc3c(ccc4ccc5c6ccc7ccccc7c6ccc5c43)cc12,-6.757,-0.965,5.791,1.8982,2.6477,0.7494999999999998,34.0
c1ccc2c(c1)ccc1cc3ccc4ccc5c6ccc7ccccc7c6ccc5c4c3cc12,-6.747,-0.965,5.782,1.8995,2.6472,0.7477000000000003,34.0
c1ccc2cc3c(ccc4ccc5c6ccc7ccccc7c6c6ccccc6c5c43)cc2c1,-6.65,-1.023,5.626,1.968,2.584,0.6160000000000001,34.0
c1ccc2cc3c(ccc4ccc5c6c7ccccc7ccc6c6ccccc6c5c43)cc2c1,-6.612,-1.006,5.606,1.9692,2.5732,0.6039999999999999,34.0
c1ccc2cc3c(ccc4ccc5c(ccc6ccc7c8ccccc8ccc7c65)c43)cc2c1,-6.667,-1.035,5.632,1.8996,2.575,0.6754000000000002,34.0
c1ccc2cc3c(ccc4ccc5c(ccc6ccc7cc8ccccc8cc7c65)c43)cc2c1,-6.511,-1.178,5.333,1.9225,2.54,0.6174999999999999,34.0
c1ccc2cc3c(ccc4ccc5c(ccc6ccc7ccc8ccccc8c7c65)c43)cc2c1,-6.632,-1.052,5.58,1.8995,2.5762,0.6767000000000001,34.0
c1ccc2c(c1)ccc1ccc3c4ccc5ccc6ccccc6c5c4c4ccccc4c3c12,-6.879,-0.77,6.109,1.9702,2.7293,0.7590999999999999,34.0
c1ccc2cc3c(cc2c1)c1ccccc1c1cc2ccc4ccc5ccccc5c4c2cc31,-6.878,-0.92,5.958,1.9399,2.7031,0.7632000000000001,34.0
c1ccc2cc3c(cc2c1)c1cc2c(ccc4ccccc42)cc1c1c2ccccc2ccc31,-6.736,-0.941,5.795,1.9939,2.6836,0.6897000000000002,34.0
c1ccc2cc3c(cc2c1)c1cc2c(ccc4ccccc42)cc1c1ccc2ccccc2c13,-6.722,-0.951,5.771,1.9937,2.6459,0.6522000000000001,34.0
c1ccc2c(c1)ccc1cc3c4ccccc4c4cc5ccc6ccccc6c5cc4c3cc12,-6.904,-0.834,6.07,1.9762,2.6894,0.7132000000000001,34.0
c1ccc2cc3c(cc2c1)c1cc2ccc4ccccc4c2cc1c1c2ccccc2ccc31,-6.695,-0.956,5.738,1.994,2.6627,0.6687000000000001,34.0
c1ccc2cc3c(cc2c1)c1cc2ccc4ccccc4c2cc1c1ccc2ccccc2c13,-6.69,-0.96,5.73,1.9938,2.6478,0.6540000000000001,34.0
c1ccc2c(c1)ccc1cc3c4cc5ccc6ccccc6c5cc4c4ccccc4c3cc12,-6.937,-0.808,6.129,1.975,2.7261,0.7511000000000001,34.0
c1ccc2c(c1)ccc1cc3c(cc12)c1ccccc1c1cc2ccc4ccccc4c2cc13,-6.965,-0.82,6.144,1.9756,2.7167,0.7410999999999999,34.0
c1ccc2cc3c(cc2c1)c1ccccc1c1cc2c4ccccc4c4ccccc4c2cc31,-6.895,-0.872,6.024,2.0206,2.717,0.6964000000000001,34.0
c1ccc2cc3c(cc2c1)c1ccccc1c1cc2c(ccc4ccc5ccccc5c42)cc31,-6.877,-0.938,5.938,1.9399,2.7008,0.7609000000000001,34.0
c1ccc2c(c1)c1ccccc1c1c2c2ccccc2c2c3ccccc3c3ccccc3c21,-6.842,-0.858,5.984,2.0903,2.8277,0.7374,34.0
c1ccc2cc3c(cc2c1)c1cc2ccccc2cc1c1c3ccc2ccc3ccccc3c21,-6.721,-0.899,5.822,1.947,2.6835,0.7364999999999999,34.0
c1ccc2cc3c(ccc4c5cc6ccccc6cc5c5cc6ccccc6cc5c34)cc2c1,-6.465,-1.196,5.268,1.9833,2.521,0.5376999999999998,34.0
c1ccc2cc3c(cc2c1)c1cc2ccccc2cc1c1c2ccc4ccccc4c2ccc31,-6.785,-0.879,5.906,1.9469,2.6591,0.7121999999999999,34.0
c1ccc2cc3c(cc2c1)c1cc2ccccc2cc1c1c2ccccc2c2ccccc2c31,-6.555,-0.977,5.578,2.048,2.6987,0.6507000000000001,34.0
c1ccc2cc3c(cc2c1)c1cc2ccccc2cc1c1cc2c(ccc4ccccc42)cc31,-6.915,-0.925,5.99,1.9566,2.6465,0.6899000000000002,34.0
c1ccc2cc3c(ccc4cc5c(ccc6ccc7ccc8ccccc8c7c65)cc43)cc2c1,-6.741,-0.937,5.804,1.9153,2.5575,0.6422000000000001,34.0
c1ccc2cc3c(ccc4cc5c(ccc6ccc7cc8ccccc8cc7c65)cc43)cc2c1,-6.58,-1.173,5.407,1.888,2.5462,0.6581999999999999,34.0
c1ccc2cc3c(ccc4cc5c(ccc6ccc7c8ccccc8ccc7c65)cc43)cc2c1,-6.757,-0.923,5.834,1.9154,2.5615,0.6461000000000001,34.0
c1ccc2cc3c(ccc4cc5c(ccc6cc7ccc8ccccc8c7cc65)cc43)cc2c1,-6.703,-1.02,5.684,1.9071,2.5491,0.6420000000000001,34.0
c1ccc2cc3c(ccc4cc5c(ccc6cc7c(ccc8ccccc87)cc65)cc43)cc2c1,-6.688,-1.014,5.674,1.9071,2.5399,0.6327999999999998,34.0
c1ccc2c(c1)ccc1ccc3c(c4ccccc4c4c5ccccc5c5ccccc5c34)c12,-6.742,-0.791,5.951,2.0535,2.7484,0.6949000000000001,34.0
c1ccc2cc3c(ccc4cc5c6cc7ccccc7cc6c6ccccc6c5cc43)cc2c1,-6.719,-1.025,5.693,1.9702,2.5788,0.6086000000000003,34.0
c1ccc2c(c1)ccc1cc3ccc4cc5c(ccc6c7ccccc7ccc56)cc4c3cc12,-6.772,-0.926,5.846,1.9042,2.5914,0.6872000000000003,34.0
c1ccc2c(c1)ccc1cc3c(ccc4cc5c(ccc6c7ccccc7ccc56)cc43)cc12,-6.739,-0.928,5.811,1.9045,2.5702,0.6656999999999997,34.0
c1ccc2cc3c(cc2c1)c1ccccc1c1cc2c(ccc4c5ccccc5ccc24)cc31,-6.893,-0.902,5.991,1.9397,2.6692,0.7295,34.0
c1ccc2cc3c(ccc4cc5c(ccc6c7ccccc7c7ccccc7c56)cc43)cc2c1,-6.73,-0.946,5.784,1.9351,2.5633,0.6281999999999999,34.0
c1ccc2cc3c(ccc4cc5c(ccc6c5ccc5c7ccccc7ccc56)cc43)cc2c1,-6.771,-0.908,5.863,1.9154,2.5468,0.6314000000000002,34.0
c1ccc2cc3c(ccc4cc5c(ccc6c5ccc5ccc7ccccc7c56)cc43)cc2c1,-6.761,-0.923,5.839,1.9153,2.5568,0.6415,34.0
c1ccc2c(c1)ccc1cc3ccc4cc5c6ccccc6c6ccccc6c5cc4c3cc12,-6.882,-0.841,6.041,1.9494,2.6593,0.7099,34.0
c1ccc2cc3c(ccc4cc5c(cc43)c3ccccc3c3ccc4ccccc4c35)cc2c1,-6.77,-0.955,5.815,1.9865,2.5788,0.5923000000000003,34.0
c1ccc2cc3c(ccc4cc5c(cc43)c3ccccc3c3c4ccccc4ccc53)cc2c1,-6.799,-0.95,5.849,1.9859,2.5775,0.5916000000000001,34.0
c1ccc2c(c1)ccc1c2c2c3ccccc3ccc2c2c3ccccc3c3ccccc3c12,-6.812,-0.835,5.976,2.048,2.7011,0.6530999999999998,34.0
c1ccc2cc3c(ccc4cc5c6ccccc6c6c7ccccc7ccc6c5cc43)cc2c1,-6.734,-0.944,5.79,1.9863,2.5832,0.5969000000000002,34.0
c1ccc2cc3c(ccc4cc5c6ccccc6c6ccc7ccccc7c6c5cc43)cc2c1,-6.697,-0.937,5.759,1.9869,2.5712,0.5843,34.0
c1ccc2c(c1)ccc1cc3c(ccc4cc5ccc6ccc7ccccc7c6c5cc43)cc12,-6.721,-0.972,5.749,1.9045,2.6015,0.6970000000000001,34.0
c1ccc2c(c1)ccc1cc3ccc4cc5c(ccc6ccc7ccccc7c65)cc4c3cc12,-6.762,-0.971,5.791,1.9044,2.6319,0.7274999999999998,34.0
c1ccc2c(c1)ccc1cc3c(ccc4cc5c(ccc6ccc7ccccc7c65)cc43)cc12,-6.733,-0.971,5.762,1.9042,2.6008,0.6966000000000001,34.0
c1ccc2c(c1)ccc1cc3c(ccc4cc5c6ccccc6c6ccccc6c5cc43)cc12,-6.841,-0.834,6.007,1.9493,2.6372,0.6879,34.0
c1ccc2c(c1)ccc1cc3ccc4cc5ccc6ccc7ccccc7c6c5cc4c3cc12,-6.755,-0.971,5.784,1.9039,2.6323,0.7283999999999999,34.0
c1ccc2cc3c(ccc4cc5ccc6c(ccc7ccc8ccccc8c76)c5cc43)cc2c1,-6.775,-0.9,5.875,1.9154,2.5688,0.6534,34.0
c1ccc2cc3c(ccc4cc5ccc6c(ccc7c8ccccc8ccc76)c5cc43)cc2c1,-6.822,-0.889,5.934,1.9152,2.5704,0.6551999999999998,34.0
c1ccc2cc3c(ccc4cc5ccc6c7ccccc7c7ccccc7c6c5cc43)cc2c1,-6.708,-0.937,5.771,1.9354,2.5642,0.6288,34.0
c1ccc2c(c1)ccc1c2c2ccc3ccccc3c2c2c3ccccc3c3ccccc3c12,-6.774,-0.854,5.92,2.0455,2.7693,0.7237999999999998,34.0
c1ccc2c(c1)ccc1cc3ccc4cc5ccc6c7ccccc7ccc6c5cc4c3cc12,-6.784,-0.925,5.859,1.9043,2.6094,0.7050999999999998,34.0
c1ccc2c(c1)ccc1cc3c(ccc4cc5ccc6c7ccccc7ccc6c5cc43)cc12,-6.759,-0.929,5.829,1.9043,2.5869,0.6825999999999999,34.0
c1ccc2cc3c(cc2c1)c1ccccc1c1cc2ccc4c5ccccc5ccc4c2cc31,-6.89,-0.891,5.999,1.9397,2.6536,0.7139,34.0
c1ccc2cc3c(ccc4cc5ccc6cc7ccc8ccccc8c7cc6c5cc43)cc2c1,-6.727,-1.005,5.723,1.9074,2.5727,0.6653000000000002,34.0
c1ccc2cc3c(ccc4cc5ccc6cc7c(ccc8ccccc87)cc6c5cc43)cc2c1,-6.735,-1.001,5.734,1.9068,2.5746,0.6678000000000002,34.0
c1ccc2cc3c(ccc4cc5c6ccccc6c6cc7ccccc7cc6c5cc43)cc2c1,-6.718,-1.009,5.709,1.9702,2.5701,0.5999000000000001,34.0
c1ccc2cc3c(ccc4cc5ccc6ccc7c8ccccc8ccc7c6c5cc43)cc2c1,-6.774,-0.907,5.867,1.9154,2.5692,0.6537999999999999,34.0
c1ccc2cc3c(ccc4cc5ccc6ccc7cc8ccccc8cc7c6c5cc43)cc2c1,-6.555,-1.182,5.373,1.892,2.5264,0.6344000000000003,34.0
c1ccc2cc3c(ccc4cc5ccc6ccc7ccc8ccccc8c7c6c5cc43)cc2c1,-6.731,-0.901,5.83,1.915,2.5688,0.6537999999999999,34.0
c1ccc2c(c1)ccc1c3cc4ccc5ccc6ccc7ccccc7c6c5c4cc3ccc21,-6.641,-1.011,5.629,1.8946,2.5913,0.6966999999999999,34.0
c1ccc2c(c1)ccc1c2c2ccccc2c2c3c4ccccc4ccc3c3ccccc3c12,-6.796,-0.899,5.897,2.0781,2.7319,0.6537999999999999,34.0
c1ccc2c(c1)ccc1c3cc4ccc5c6ccccc6c6ccccc6c5c4cc3ccc21,-6.598,-1.071,5.527,1.9586,2.5919,0.6333,34.0
c1ccc2c(c1)ccc1c3cc4ccc5c(ccc6c7ccccc7ccc65)c4cc3ccc21,-6.713,-0.996,5.717,1.8933,2.5731,0.6798000000000002,34.0
c1ccc2c(c1)ccc1c3cc4ccc5c(ccc6ccc7ccccc7c65)c4cc3ccc21,-6.682,-1.003,5.679,1.8914,2.5902,0.6987999999999999,34.0
c1ccc2c(c1)c1ccccc1c1cc3c(ccc4c5ccccc5c5ccccc5c34)cc21,-6.761,-0.934,5.828,1.936,2.7876,0.8515999999999999,34.0
c1ccc2c(c1)ccc1ccc3c4cc5c6ccccc6c6ccccc6c5cc4ccc3c12,-6.869,-0.865,6.004,1.9536,2.7355,0.7819,34.0
c1ccc2c(c1)ccc1c3cc4c5ccccc5c5ccc6ccccc6c5c4cc3ccc21,-6.715,-0.963,5.752,1.97,2.6514,0.6814000000000002,34.0
c1ccc2c(c1)ccc1c3cc4c5ccccc5c5c6ccccc6ccc5c4cc3ccc21,-6.741,-0.949,5.792,1.9688,2.6619,0.6931,34.0
c1ccc2c(c1)ccc1c3cc4c(cc3ccc21)c1ccccc1c1c2ccccc2ccc41,-6.728,-0.947,5.78,1.9694,2.6653,0.6958999999999997,34.0
c1ccc2c(c1)ccc1c3cc4c(cc3ccc21)c1ccccc1c1ccc2ccccc2c14,-6.698,-0.958,5.74,1.9706,2.6411,0.6704999999999999,34.0
c1ccc2c(c1)ccc1cc3c(ccc4c5ccccc5c5ccc6ccccc6c5c34)cc12,-6.667,-0.957,5.71,1.9848,2.6111,0.6263000000000001,34.0
c1ccc2c(c1)ccc1ccc3c4ccccc4c4c5ccccc5c5ccccc5c4c3c12,-6.846,-0.791,6.055,2.0548,2.7504,0.6955999999999998,34.0
c1ccc2c(c1)ccc1c2c2ccccc2c2c3ccccc3c3c4ccccc4ccc3c12,-6.84,-0.823,6.017,2.0518,2.7403,0.6884999999999999,34.0
c1ccc2c(c1)ccc1cc3c(ccc4c5ccccc5c5c6ccccc6ccc5c34)cc12,-6.668,-0.992,5.676,1.9841,2.6444,0.6603000000000001,34.0
c1ccc2c(c1)ccc1ccc3cc4c(ccc5c6ccccc6c6ccccc6c45)cc3c12,-6.567,-1.109,5.458,1.9586,2.6456,0.687,34.0
c1ccc2c(c1)ccc1ccc3cc4c(ccc5c4ccc4ccc6ccccc6c45)cc3c12,-6.665,-1.039,5.626,1.8943,2.6395,0.7451999999999999,34.0
c1ccc2c(c1)ccc1cc3c(ccc4c5c6ccccc6ccc5c5ccccc5c34)cc12,-6.671,-1.028,5.643,1.9843,2.6342,0.6498999999999999,34.0
c1ccc2c(c1)ccc1cc3c(ccc4c3ccc3ccc5ccc6ccccc6c5c34)cc12,-6.76,-0.912,5.848,1.8993,2.6133,0.7140000000000002,34.0
c1ccc2c(c1)ccc1cc3ccc4c5ccccc5c5ccc6ccccc6c5c4c3cc12,-6.662,-0.956,5.706,1.9846,2.6177,0.6331000000000002,34.0
c1ccc2c(c1)ccc1cc3ccc4c5ccccc5c5c6ccccc6ccc5c4c3cc12,-6.674,-0.99,5.684,1.9837,2.6465,0.6628000000000001,34.0
c1ccc2c(c1)ccc1ccc3cc4ccc5c6ccccc6c6ccccc6c5c4cc3c12,-6.566,-1.071,5.495,1.9585,2.6456,0.6871,34.0
c1ccc2c(c1)ccc1ccc3cc4ccc5c(ccc6ccc7ccccc7c65)c4cc3c12,-6.661,-1.04,5.621,1.8919,2.6396,0.7477000000000003,34.0
c1ccc2c(c1)ccc1cc3ccc4c5c6ccccc6ccc5c5ccccc5c4c3cc12,-6.647,-1.032,5.615,1.9846,2.6333,0.6487000000000003,34.0
c1ccc2c(c1)ccc1c2c2ccccc2c2c3ccccc3c3ccc4ccccc4c3c12,-6.839,-0.856,5.983,2.0494,2.7392,0.6898,34.0
c1ccc2c(c1)ccc1cc3ccc4c(ccc5ccc6ccc7ccccc7c6c54)c3cc12,-6.766,-0.92,5.846,1.8982,2.6304,0.7321999999999997,34.0
c1ccc2c(c1)ccc1c3cc4c(ccc5c6ccccc6c6ccccc6c45)cc3ccc21,-6.59,-1.067,5.523,1.9586,2.5926,0.6340000000000001,34.0
c1ccc2c(c1)ccc1c3cc4c(ccc5c4ccc4c6ccccc6ccc45)cc3ccc21,-6.72,-0.996,5.724,1.8916,2.5847,0.6931000000000003,34.0
c1ccc2c(c1)ccc1c3cc4c(ccc5c4ccc4ccc6ccccc6c45)cc3ccc21,-6.684,-1.002,5.682,1.8929,2.5971,0.7042000000000002,34.0
c1ccc2c(c1)ccc1c3cc4c(ccc5ccc6ccc7ccccc7c6c54)cc3ccc21,-6.636,-1.005,5.63,1.893,2.5979,0.7049000000000001,34.0
c1ccc2cc3c(ccc4c5ccccc5c5ccc6ccc7ccccc7c6c5c34)cc2c1,-6.551,-1.024,5.527,1.9928,2.5597,0.5669,34.0
c1ccc2cc3c(ccc4c5ccccc5c5ccc6c7ccccc7ccc6c5c34)cc2c1,-6.59,-1.044,5.546,1.993,2.547,0.554,34.0
c1ccc2cc3c(ccc4c5ccc6ccccc6c5c5c6ccccc6ccc5c34)cc2c1,-6.608,-1.115,5.493,1.9834,2.5718,0.5884,34.0
c1ccc2cc3c(ccc4c5c6ccccc6ccc5c5c6ccccc6ccc5c34)cc2c1,-6.613,-1.057,5.556,1.9841,2.5789,0.5948,34.0
c1ccc2cc3c(ccc4c5ccccc5c5c6ccccc6c6ccccc6c5c34)cc2c1,-6.572,-1.031,5.541,2.048,2.5703,0.5223,34.0
c1ccc2c(c1)ccc1ccc3ccc4c5ccccc5c5ccc6ccccc6c5c4c3c12,-6.823,-0.796,6.027,1.9856,2.7104,0.7247999999999999,34.0
c1ccc2cc3c(ccc4c5ccccc5c5c(ccc6ccc7ccccc7c65)c34)cc2c1,-6.544,-1.123,5.421,1.993,2.5607,0.5677000000000001,34.0
c1ccc2cc3c(ccc4c3ccc3c4ccc4ccc5ccc6ccccc6c5c43)cc2c1,-6.671,-1.004,5.667,1.9002,2.5482,0.6480000000000001,34.0
c1ccc2cc3c(ccc4c3ccc3c4ccc4ccc5cc6ccccc6cc5c43)cc2c1,-6.562,-1.141,5.421,1.9223,2.5353,0.613,34.0
c1ccc2cc3c(ccc4c3ccc3c4ccc4ccc5c6ccccc6ccc5c43)cc2c1,-6.707,-0.997,5.711,1.8993,2.5529,0.6536000000000002,34.0
c1ccc2cc3c(ccc4c3ccc3c5cc6ccccc6cc5c5ccccc5c43)cc2c1,-6.769,-0.991,5.779,1.9266,2.5786,0.6519999999999997,34.0
c1ccc2cc3c(ccc4c3ccc3c5cc6ccc7ccccc7c6cc5ccc34)cc2c1,-6.754,-1.016,5.738,1.9112,2.5368,0.6255999999999999,34.0
c1ccc2cc3c(ccc4c3ccc3c5cc6c(ccc7ccccc76)cc5ccc34)cc2c1,-6.759,-1.023,5.736,1.911,2.5455,0.6345000000000001,34.0
c1ccc2cc3c(ccc4c5ccc6cc7ccccc7cc6c5c5ccccc5c34)cc2c1,-6.546,-1.204,5.342,2.0,2.5457,0.5457000000000001,34.0
c1ccc2cc3c(ccc4c3ccc3c5ccc6ccccc6c5c5ccccc5c43)cc2c1,-6.706,-1.003,5.703,1.9665,2.5749,0.6084,34.0
c1ccc2cc3c(cc2c1)c1ccccc1c1c2ccc4c5ccccc5ccc4c2ccc31,-6.751,-0.933,5.818,1.9655,2.6716,0.7061000000000002,34.0
c1ccc2c(c1)ccc1ccc3c4ccccc4c4ccc5ccc6ccccc6c5c4c3c12,-6.885,-0.791,6.093,1.968,2.7369,0.7688999999999999,34.0
c1ccc2c(c1)ccc1cc3c(ccc4c3ccc3c5ccc6ccccc6c5ccc43)cc12,-6.772,-0.919,5.853,1.8989,2.5879,0.6889999999999998,34.0
c1ccc2c(c1)ccc1cc3ccc4c(ccc5c6ccc7ccccc7c6ccc45)c3cc12,-6.782,-0.923,5.859,1.8984,2.6029,0.7044999999999999,34.0
c1ccc2cc3c(ccc4c5ccc6c7ccccc7ccc6c5c5ccccc5c34)cc2c1,-6.593,-1.102,5.491,1.9924,2.5528,0.5604,34.0
c1ccc2cc3c(ccc4c3ccc3c4ccc4c5ccccc5c5ccccc5c34)cc2c1,-6.651,-1.014,5.637,1.9624,2.5498,0.5873999999999999,34.0
c1ccc2cc3c(ccc4c3ccc3c4ccc4c5ccc6ccccc6c5ccc43)cc2c1,-6.73,-0.998,5.732,1.8996,2.5403,0.6406999999999998,34.0
c1ccc2cc3c(ccc4c3ccc3c5ccc6cc7ccccc7cc6c5ccc43)cc2c1,-6.6,-1.106,5.494,1.9225,2.5036,0.5811,34.0
c1ccc2cc3c(ccc4c3ccc3c4ccc4c3ccc3ccc5ccccc5c34)cc2c1,-6.709,-1.001,5.707,1.8996,2.5476,0.6480000000000001,34.0
c1ccc2cc3c(ccc4c3c3ccccc3c3c5ccccc5c5ccccc5c43)cc2c1,-6.569,-1.103,5.466,2.0519,2.5618,0.5099,34.0
c1ccc2cc3c(ccc4c3ccc3c5c6ccccc6ccc5c5ccccc5c43)cc2c1,-6.671,-1.011,5.66,1.9678,2.5732,0.6053999999999999,34.0
c1ccc2cc3c(ccc4c3ccc3c5ccccc5c5c6ccccc6ccc5c43)cc2c1,-6.703,-1.012,5.691,1.9671,2.5789,0.6117999999999999,34.0
c1ccc2c(c1)ccc1c2ccc2ccc3ccc4ccc5ccc6ccccc6c5c4c3c21,-6.891,-0.811,6.08,1.9077,2.699,0.7912999999999999,34.0
c1ccc2cc3c(ccc4c3ccc3c5ccccc5c5ccc6ccccc6c5c43)cc2c1,-6.741,-0.931,5.811,1.9683,2.5681,0.5997999999999999,34.0
c1ccc2cc3c(cc2c1)c1ccc2ccccc2c1c1c2ccc4ccccc4c2ccc31,-6.718,-0.962,5.756,1.9933,2.6478,0.6545000000000001,34.0
c1ccc2cc3c(cc2c1)c1ccc2c4ccccc4ccc2c1c1ccc2ccccc2c31,-6.679,-1.014,5.665,1.993,2.6404,0.6474,34.0
